@relation train
@attribute Class integer
@attribute C2 real
@attribute C3 real
@attribute C4 real
@attribute C5 real
@attribute C6 real
@attribute C7 real
@attribute C8 real
@attribute C9 real
@attribute C10 real
@attribute C11 real
@attribute C12 real
@attribute C13 real
@attribute C14 real
@attribute C18 real
@attribute C19 real
@attribute C20 real
@attribute C23 real
@attribute C24 real
@attribute C25 real
@attribute C26 real
@attribute C31 real
@attribute C32 real
@data
1,1.0,1.0,3.0,1.0,0.06604415676260127,0.0,-0.731280881488094,1.0,2.0,0.0,1.0,1.6773960030862343,2.0,1.0,4.0,0.33723266598226687,1.0,0.0,9.0,0.025574404862651556,0.0,1.0
1,0.0,3.0,3.0,0.0,-0.1854639155350344,0.0,-0.4877743864551854,3.0,2.0,0.0,1.0,1.0362901884509057,0.0,1.0,2.0,-0.878889712774619,0.0,1.0,4.0,-0.5609108882809306,0.0,1.0
0,0.0,3.0,3.0,0.0,-0.017791867336610624,0.0,0.11502699462051647,0.0,1.0,0.0,1.0,0.2321049933042057,2.0,1.0,3.0,-0.7920238285776986,0.0,0.0,3.0,-0.024897022268111645,0.0,1.0
0,0.0,1.0,1.0,0.0,-0.6884800601303057,0.0,-0.40391552145105686,3.0,2.0,0.0,1.0,-1.4914402094753503,2.0,3.0,2.0,-0.44456029179001694,1.0,1.0,0.0,2.6541755054168368,0.0,2.0
0,0.0,1.0,3.0,1.0,-0.7723160842295177,4.0,-0.8832092854495486,3.0,2.0,0.0,1.0,1.283966997602551,2.0,1.0,4.0,0.25036678178534644,1.0,1.0,8.0,0.5231781525323749,0.0,2.0
1,0.0,2.0,3.0,0.0,1.2397484941515677,4.0,1.7764149686562838,2.0,2.0,0.0,1.0,-1.156108233298843,2.0,1.0,4.0,1.0321597395576303,2.0,0.0,1.0,-0.9595653864474196,0.0,2.0
0,0.0,1.0,2.0,3.0,-1.275332228824789,0.0,0.08625533382412091,1.0,2.0,2.0,1.0,-1.373207658604606,2.0,1.0,2.0,-0.7920238285776986,0.0,0.0,0.0,-0.17777328048314883,0.0,2.0
0,0.0,2.0,1.0,3.0,-0.520808011931882,0.0,0.02520327310981817,3.0,2.0,0.0,1.0,0.4043575889693417,2.0,3.0,2.0,-0.6182920601838577,2.0,0.0,3.0,-0.6468352533633227,1.0,2.0
1,0.0,2.0,1.0,1.0,1.3235845182507797,0.0,3.8760444589688565,3.0,3.0,0.0,1.0,-1.3609767050662533,2.0,1.0,4.0,1.813952697329914,2.0,0.0,0.0,-0.46973669733503576,1.0,2.0
0,0.0,0.0,1.0,1.0,-0.2692999396342463,0.0,-0.843911407288618,3.0,1.0,2.0,1.0,-0.16845873507685022,2.0,1.0,2.0,-0.9657555969715395,1.0,0.0,4.0,-0.7977179068200677,0.0,3.0
1,0.0,1.0,3.0,0.0,-0.7723160842295177,0.0,-0.869174328963502,3.0,2.0,0.0,1.0,-0.4854442809458283,2.0,1.0,1.0,1.4664891605422323,1.0,0.0,7.0,1.758382434024226,0.0,1.0
1,1.0,0.0,0.0,2.0,-0.1854639155350344,0.0,-0.14321620472274113,1.0,1.0,0.0,1.0,-1.2743407841695873,2.0,1.0,2.0,-0.09709675500233524,1.0,0.0,3.0,-0.9549800955033477,0.0,2.0
0,0.0,0.0,3.0,3.0,-0.6884800601303057,0.0,-0.8961916201991417,3.0,2.0,0.0,1.0,1.6468186192403522,2.0,3.0,4.0,1.4664891605422323,1.0,2.0,4.0,2.126468325896902,0.0,2.0
1,0.0,3.0,3.0,1.0,0.8205683736555083,1.0,0.05958891650063236,1.0,2.0,1.0,1.0,0.07412184343381469,2.0,1.0,2.0,-1.3132191337592212,0.0,0.0,3.0,-0.266987093416723,0.0,1.0
0,0.0,2.0,1.0,1.0,1.826600662846051,0.0,2.1090434373755884,0.0,3.0,0.0,1.0,1.2309661989363552,0.0,0.0,0.0,1.7270868131329935,2.0,0.0,1.0,-1.2824296770528352,1.0,2.0
0,0.0,0.0,0.0,3.0,0.31755222906023695,0.0,-0.7063688337253613,3.0,2.0,0.0,1.0,-0.47321332740747546,2.0,1.0,3.0,-0.878889712774619,1.0,0.0,9.0,-0.799346017372673,1.0,2.0
1,0.0,1.0,3.0,1.0,1.9942727110444747,1.0,-0.08462026139349654,3.0,2.0,2.0,1.0,-0.6464851692008076,2.0,1.0,2.0,-1.2263532495623006,0.0,0.0,4.0,-0.633278741006936,0.0,2.0
0,1.0,0.0,3.0,3.0,0.23371620496102505,1.0,-0.1404092134255318,2.0,2.0,0.0,1.0,0.5664177233525169,2.0,3.0,4.0,0.07663501339150561,1.0,0.0,4.0,-0.29144197845177355,1.0,2.0
1,0.0,1.0,1.0,0.0,-0.6884800601303057,0.0,1.0269482923013948,3.0,2.0,0.0,1.0,-0.839122687429865,2.0,4.0,2.0,-0.7051579443807782,0.0,1.0,4.0,0.4948357382186547,1.0,2.0
0,0.0,3.0,2.0,1.0,-1.0238241565271533,0.0,-0.47479205170559224,3.0,2.0,0.0,1.0,-0.04716844582151776,2.0,3.0,3.0,-0.01023087080541482,0.0,0.0,3.0,0.4970951569447191,1.0,2.0
0,0.0,3.0,3.0,3.0,-0.7723160842295177,0.0,-0.487072638630883,3.0,3.0,0.0,1.0,-0.28567203981939837,2.0,1.0,4.0,0.33723266598226687,1.0,0.0,0.0,-0.7367468279622992,1.0,2.0
0,0.0,0.0,2.0,3.0,-0.1854639155350344,0.0,-0.33374073902082385,1.0,2.0,0.0,1.0,1.6345876657019993,2.0,2.0,0.0,-0.18396263919925565,1.0,1.0,4.0,0.45247163710494626,0.0,3.0
0,0.0,3.0,3.0,3.0,0.31755222906023695,0.0,0.6588815584548225,3.0,2.0,0.0,1.0,-0.5150024186635144,2.0,3.0,4.0,-0.18396263919925565,1.0,0.0,3.0,-0.4492357950705981,1.0,2.0
0,0.0,3.0,1.0,2.0,-0.7723160842295177,0.0,-0.35795103895925423,0.0,1.0,0.0,1.0,-0.22757501051222234,2.0,1.0,2.0,0.9452938553607098,1.0,0.0,3.0,0.34029814270504066,0.0,1.0
1,1.0,2.0,3.0,0.0,0.23371620496102505,0.0,0.5606368630524963,2.0,2.0,0.0,1.0,-0.29280676271677086,2.0,2.0,2.0,1.4664891605422323,2.0,1.0,0.0,-0.7666508993366815,0.0,2.0
1,0.0,0.0,1.0,0.0,-0.7723160842295177,0.0,-0.8814549158887928,3.0,2.0,0.0,1.0,-1.139800295247706,2.0,1.0,3.0,-0.878889712774619,1.0,0.0,0.0,2.396634997391461,0.0,2.0
0,0.0,3.0,3.0,1.0,0.31755222906023695,4.0,0.6357238802528457,1.0,2.0,0.0,1.0,0.009909337357462213,2.0,1.0,4.0,0.5109644343761077,1.0,0.0,4.0,-1.0644622234795589,1.0,1.0
0,0.0,0.0,3.0,1.0,1.3235845182507797,0.0,-0.32777588251425405,3.0,2.0,0.0,1.0,0.6581498748901634,2.0,3.0,4.0,0.07663501339150561,1.0,0.0,4.0,-1.1352351923989306,0.0,2.0
0,0.0,3.0,3.0,1.0,-0.1854639155350344,0.0,-0.009533244193147184,0.0,2.0,0.0,1.0,-2.0000440274451896,0.0,4.0,2.0,-0.18396263919925565,1.0,1.0,3.0,-0.1968454326708105,1.0,1.0
1,0.0,3.0,0.0,3.0,0.31755222906023695,4.0,0.9374754447028477,0.0,2.0,0.0,1.0,-0.9746824224799424,2.0,1.0,1.0,0.6846962027699486,1.0,1.0,4.0,-1.0621031245155799,1.0,1.0
0,0.0,1.0,1.0,1.0,-0.1854639155350344,4.0,-0.29619723042064916,3.0,2.0,0.0,1.0,1.1494265086806696,2.0,2.0,4.0,0.5109644343761077,1.0,1.0,9.0,0.24257828280275326,0.0,2.0
1,0.0,2.0,1.0,1.0,0.31755222906023695,0.0,3.26587472573798,3.0,3.0,0.0,1.0,-1.0297217134025303,2.0,1.0,4.0,0.771562086966869,2.0,0.0,1.0,0.950042158028698,1.0,1.0
0,0.0,0.0,3.0,3.0,-0.6884800601303057,0.0,-0.707772329373966,3.0,1.0,0.0,1.0,-2.4699164925435784,2.0,3.0,4.0,2.248282118314516,1.0,1.0,0.0,0.6240877800479298,0.0,2.0
1,0.0,3.0,3.0,3.0,2.3296168074413224,1.0,2.9185095527083265,1.0,1.0,0.0,1.0,0.5541867698141641,0.0,3.0,2.0,-1.0526214811684598,0.0,1.0,1.0,0.5257366119721831,0.0,1.0
0,0.0,2.0,3.0,1.0,2.2457807833421106,4.0,3.1216655478438513,3.0,3.0,1.0,1.0,1.0566751110148271,2.0,0.0,0.0,0.07663501339150561,2.0,0.0,0.0,-0.08643295580739634,1.0,2.0
0,0.0,1.0,2.0,0.0,-0.9399881324279414,0.0,-0.7839119683107688,3.0,2.0,1.0,1.0,0.5786486768908699,2.0,3.0,3.0,1.1190256237545506,1.0,1.0,0.0,0.2982995357970191,1.0,2.0
0,0.0,3.0,1.0,2.0,-0.7723160842295177,0.0,-0.4877743864551854,1.0,1.0,0.0,1.0,-0.9624514689415895,2.0,1.0,2.0,0.6846962027699486,0.0,0.0,4.0,-0.8116731401281129,1.0,1.0
0,0.0,1.0,3.0,3.0,-1.275332228824789,2.0,-0.714088059792687,1.0,2.0,0.0,1.0,0.24025896232977426,2.0,1.0,2.0,1.2927573921483915,0.0,0.0,1.0,1.1387700751470227,0.0,2.0
0,0.0,3.0,2.0,3.0,-0.520808011931882,3.0,-0.03023480501006593,1.0,2.0,0.0,1.0,-0.2561139021017123,2.0,1.0,3.0,-1.4000850179561415,0.0,0.0,0.0,-1.126396877970502,0.0,1.0
0,0.0,3.0,3.0,3.0,-0.7723160842295177,4.0,-0.8056661508641411,3.0,2.0,0.0,1.0,-1.5658451768336636,2.0,3.0,4.0,-0.09709675500233524,1.0,1.0,4.0,-0.7746253183698502,0.0,2.0
1,0.0,1.0,2.0,0.0,-0.6884800601303057,0.0,-0.35970540852001004,2.0,2.0,0.0,1.0,-0.9247393621983349,2.0,3.0,4.0,2.1614162341175955,1.0,1.0,3.0,-0.10640223013628948,0.0,2.0
0,1.0,0.0,0.0,2.0,-1.191496204725577,0.0,-0.6923338772393147,0.0,0.0,0.0,0.0,-1.803329524703348,2.0,3.0,2.0,3.290672728677561,1.0,2.0,0.0,-0.23017185888026112,0.0,2.0
0,0.0,3.0,1.0,3.0,-0.4369719878326701,0.0,0.10414990334383034,3.0,3.0,0.0,1.0,0.08635279697216754,0.0,1.0,4.0,1.6402209289360732,0.0,0.0,4.0,1.3977061065032026,1.0,1.0
0,0.0,3.0,3.0,1.0,-0.4369719878326701,2.0,-0.331986369460068,1.0,2.0,0.0,1.0,-0.34988454589575085,0.0,3.0,2.0,-0.7920238285776986,1.0,0.0,9.0,0.9309367790950648,0.0,2.0
0,0.0,2.0,3.0,1.0,0.31755222906023695,3.0,1.5739607213450615,1.0,2.0,0.0,1.0,-1.570941407474644,2.0,3.0,4.0,-0.6182920601838577,0.0,0.0,1.0,-0.43162561970568397,0.0,1.0
0,0.0,3.0,0.0,3.0,0.23371620496102505,2.0,-0.6653165860036749,3.0,2.0,0.0,1.0,0.6724193206849084,2.0,1.0,3.0,-0.6182920601838577,1.0,0.0,4.0,-0.3519146561199691,0.0,1.0
0,0.0,2.0,3.0,0.0,0.31755222906023695,0.0,1.1729118397562797,1.0,3.0,0.0,1.0,0.08941053535675575,2.0,3.0,0.0,3.3775386128744818,2.0,1.0,1.0,0.29959537888990906,1.0,2.0
0,0.0,2.0,3.0,1.0,-0.2692999396342463,4.0,-0.7130354380562335,3.0,2.0,0.0,1.0,-1.2906487222207244,2.0,1.0,2.0,2.1614162341175955,2.0,0.0,7.0,-0.26718645389255224,0.0,2.0
0,0.0,1.0,1.0,1.0,0.23371620496102505,4.0,-0.32953025207500986,3.0,1.0,0.0,1.0,-0.12768888994900737,0.0,2.0,1.0,-0.6182920601838577,1.0,0.0,3.0,-0.264627994452744,0.0,2.0
0,0.0,3.0,1.0,3.0,0.23371620496102505,4.0,-0.8218063508230946,3.0,2.0,0.0,1.0,0.41964628089228273,1.0,1.0,3.0,-0.44456029179001694,1.0,0.0,3.0,0.01922809638208818,1.0,2.0
0,0.0,0.0,1.0,1.0,-1.1076601806263653,0.0,-0.24391701751012554,1.0,2.0,2.0,1.0,-0.3631347455622998,2.0,1.0,2.0,-0.01023087080541482,1.0,0.0,4.0,-0.2108671194707987,0.0,2.0
0,0.0,2.0,2.0,3.0,0.23371620496102505,0.0,0.6423904845837177,2.0,2.0,0.0,1.0,-1.6463656209611532,2.0,3.0,1.0,1.0321597395576303,2.0,2.0,4.0,0.8277677328534455,1.0,3.0
0,0.0,0.0,0.0,1.0,-0.7723160842295177,0.0,-0.9284720201170489,3.0,1.0,2.0,1.0,1.0780792797069447,0.0,1.0,1.0,-0.878889712774619,1.0,0.0,4.0,-0.4249138170194337,0.0,3.0
0,1.0,3.0,1.0,3.0,0.31755222906023695,2.0,-0.3147935477646609,3.0,2.0,0.0,1.0,0.6714000745567122,2.0,2.0,2.0,0.771562086966869,1.0,1.0,9.0,5.493234814954731,1.0,2.0
0,1.0,3.0,3.0,0.0,0.5690603013578727,0.0,-0.2909341217383817,3.0,3.0,0.0,1.0,0.35951075932871457,1.0,3.0,4.0,0.5978303185730282,1.0,3.0,9.0,0.5218490826935134,1.0,2.0
0,0.0,3.0,1.0,3.0,1.4912565664492035,1.0,1.8655369423426797,3.0,3.0,0.0,1.0,0.4257617576614592,2.0,1.0,4.0,0.8584279711637894,1.0,0.0,1.0,1.6537514109598592,1.0,2.0
0,1.0,2.0,3.0,0.0,0.7367323495562964,0.0,2.5795653535703007,2.0,3.0,0.0,1.0,0.4746855718148706,2.0,3.0,4.0,0.25036678178534644,2.0,2.0,1.0,2.187605538484528,1.0,2.0
1,0.0,3.0,3.0,0.0,-0.6884800601303057,0.0,-0.6979478598337333,1.0,2.0,0.0,1.0,0.06800636666463826,2.0,1.0,2.0,-1.4000850179561415,0.0,0.0,3.0,-0.2558229067702869,0.0,1.0
1,0.0,3.0,1.0,1.0,2.2457807833421106,0.0,3.912184471920426,1.0,2.0,0.0,1.0,0.5837449075318502,2.0,4.0,2.0,-0.878889712774619,1.0,0.0,9.0,-0.06118062886902897,1.0,2.0
0,0.0,0.0,3.0,3.0,-0.2692999396342463,0.0,-0.2653203261513466,2.0,2.0,0.0,1.0,0.5674369694807131,2.0,1.0,2.0,0.5978303185730282,1.0,0.0,3.0,-0.9888381496483428,1.0,2.0
1,0.0,1.0,1.0,1.0,2.0781087351436867,0.0,0.5174793718579029,3.0,1.0,0.0,1.0,0.724400873222908,2.0,3.0,1.0,-0.9657555969715395,1.0,1.0,4.0,-0.26589061079966236,0.0,2.0
1,0.0,1.0,1.0,0.0,0.23371620496102505,4.0,-0.6635622164429191,3.0,2.0,0.0,1.0,-0.4049238368183387,2.0,1.0,2.0,-0.09709675500233524,1.0,0.0,0.0,-0.4472421903123059,0.0,1.0
0,0.0,3.0,1.0,3.0,0.31755222906023695,4.0,-0.7972451769725131,3.0,2.0,0.0,1.0,-0.9971058373002559,2.0,1.0,4.0,-0.9657555969715395,1.0,1.0,4.0,-0.7548221777708147,0.0,2.0
1,0.0,3.0,1.0,3.0,1.3235845182507797,0.0,2.70272209673536,3.0,3.0,0.0,1.0,1.5489709909335294,2.0,1.0,0.0,-0.7920238285776986,1.0,1.0,3.0,0.3481064280083516,1.0,1.0
0,0.0,3.0,3.0,3.0,-0.6884800601303057,0.0,-0.06848006143454294,1.0,2.0,0.0,1.0,-0.16336250443586986,2.0,1.0,2.0,1.4664891605422323,1.0,0.0,4.0,-1.1108799876017947,1.0,2.0
1,1.0,2.0,3.0,0.0,2.3296168074413224,0.0,1.349752291480467,2.0,2.0,0.0,1.0,-0.9675476995825699,2.0,4.0,2.0,1.5533550447391526,2.0,1.0,3.0,-0.8092475876721907,0.0,2.0
0,0.0,1.0,3.0,0.0,-0.7723160842295177,0.0,-0.4835638995093714,3.0,2.0,2.0,1.0,0.36053000545691066,2.0,1.0,2.0,-0.6182920601838577,1.0,0.0,0.0,-0.33187892829913285,1.0,1.0
1,0.0,3.0,1.0,3.0,2.3296168074413224,0.0,0.5518650152487171,2.0,3.0,0.0,1.0,-0.6740048146621014,0.0,1.0,0.0,-0.2708285233961761,0.0,0.0,9.0,1.3795975299487155,1.0,2.0
0,1.0,3.0,3.0,3.0,0.23371620496102505,4.0,-0.37724910412756835,3.0,2.0,0.0,1.0,0.1587192720740886,2.0,3.0,3.0,0.6846962027699486,1.0,1.0,1.0,-1.1258320232889858,1.0,2.0
0,0.0,3.0,0.0,0.0,-0.6884800601303057,0.0,-0.6225099687212328,3.0,2.0,0.0,1.0,-0.17355496571783058,0.0,1.0,2.0,-1.1394873653653803,1.0,0.0,4.0,-0.7740604636883341,0.0,1.0
0,0.0,2.0,3.0,3.0,0.23371620496102505,4.0,2.1072890678148326,1.0,2.0,0.0,1.0,1.8272251839310567,2.0,1.0,2.0,1.0321597395576303,2.0,0.0,1.0,-0.8408794498370931,1.0,0.0
0,0.0,3.0,0.0,3.0,-1.191496204725577,0.0,-0.6628604686186168,0.0,2.0,0.0,1.0,1.0872524948607092,2.0,3.0,2.0,-0.6182920601838577,1.0,1.0,4.0,1.2087456021630774,1.0,1.0
0,0.0,1.0,2.0,3.0,-0.4369719878326701,2.0,-0.7225090336843148,3.0,2.0,0.0,1.0,0.8202100092733386,1.0,1.0,4.0,1.0321597395576303,1.0,0.0,4.0,0.3082343328425084,1.0,2.0
1,1.0,3.0,3.0,3.0,-0.6884800601303057,0.0,-0.8958407462869905,3.0,1.0,0.0,1.0,-1.0480681437100594,0.0,1.0,4.0,0.4240985501791873,1.0,0.0,7.0,0.790420870381439,0.0,2.0
0,0.0,1.0,2.0,0.0,1.2397484941515677,0.0,0.24134160299493593,3.0,3.0,0.0,1.0,-1.0083175447104127,2.0,1.0,0.0,-0.5314261759869373,1.0,0.0,3.0,0.6865540624744174,1.0,2.0
0,1.0,2.0,3.0,3.0,1.2397484941515677,4.0,2.029395059317274,1.0,1.0,0.0,1.0,-1.0796647736841376,2.0,1.0,2.0,-0.01023087080541482,2.0,0.0,7.0,-0.5827076336382582,1.0,2.0
0,0.0,3.0,3.0,0.0,1.7427646387468392,0.0,0.04274696871737643,3.0,0.0,1.0,1.0,-0.3610962533059076,2.0,3.0,0.0,2.5088797709052773,1.0,1.0,6.0,-0.4012563738877,0.0,2.0
0,1.0,2.0,3.0,1.0,2.3296168074413224,4.0,1.1960695179582566,3.0,2.0,0.0,1.0,-2.305817865904011,2.0,2.0,2.0,0.25036678178534644,2.0,0.0,9.0,-0.012569899512671784,1.0,2.0
1,0.0,1.0,0.0,1.0,0.31755222906023695,0.0,-0.4323363083353013,0.0,2.0,0.0,1.0,0.42983874217424345,2.0,1.0,1.0,-1.1394873653653803,1.0,0.0,4.0,-0.3578290169029025,1.0,3.0
0,0.0,3.0,3.0,3.0,-0.2692999396342463,0.0,-0.7625086596695477,3.0,0.0,0.0,1.0,0.7335740883766726,2.0,3.0,0.0,2.5088797709052773,1.0,1.0,4.0,-0.5226004501757495,0.0,1.0
1,0.0,3.0,3.0,0.0,-0.6884800601303057,0.0,-0.7681226422639663,3.0,2.0,0.0,1.0,-0.48646352707402435,0.0,4.0,2.0,1.1190256237545506,1.0,1.0,0.0,0.07116150033559897,0.0,2.0
0,0.0,3.0,0.0,2.0,1.3235845182507797,0.0,0.9037915491363359,3.0,2.0,0.0,1.0,0.639803444582634,2.0,1.0,2.0,-1.0526214811684598,1.0,0.0,4.0,0.8179326160458709,0.0,2.0
0,0.0,0.0,1.0,1.0,-0.520808011931882,4.0,-0.1909350567752996,3.0,2.0,2.0,1.0,-0.7647177200715517,0.0,3.0,3.0,-0.09709675500233524,1.0,2.0,4.0,-0.6323816188657045,1.0,2.0
1,1.0,1.0,1.0,0.0,1.2397484941515677,0.0,-0.19654903936971824,1.0,2.0,0.0,1.0,-0.5139831725353183,0.0,1.0,4.0,0.4240985501791873,1.0,0.0,3.0,-0.6952798489898222,0.0,2.0
0,1.0,3.0,1.0,3.0,-0.7723160842295177,0.0,-0.45935359957094096,3.0,3.0,0.0,1.0,0.9048074379136125,2.0,1.0,3.0,-0.3576944075930965,0.0,1.0,4.0,-0.9593327992256189,1.0,2.0
0,1.0,1.0,0.0,1.0,0.48522427725866074,0.0,-0.26110983920553266,3.0,2.0,0.0,1.0,0.3697032206106753,2.0,1.0,1.0,-0.3576944075930965,1.0,0.0,9.0,-0.88148253341431,1.0,1.0
0,0.0,1.0,3.0,2.0,-1.191496204725577,0.0,-0.7804032291892572,1.0,1.0,0.0,1.0,1.841494629725802,2.0,3.0,2.0,1.2927573921483915,1.0,0.0,7.0,-0.6317170839462738,0.0,1.0
1,0.0,2.0,3.0,0.0,3.251813072532653,0.0,1.4125587217555253,3.0,2.0,1.0,1.0,-0.6811395375594739,2.0,1.0,4.0,0.07663501339150561,0.0,0.0,9.0,-0.8102111633053652,0.0,2.0
0,0.0,3.0,1.0,3.0,1.3235845182507797,4.0,0.02450152528551584,3.0,2.0,0.0,1.0,-2.1376422547516594,2.0,3.0,4.0,1.2927573921483915,1.0,0.0,4.0,-0.44647797515496057,1.0,2.0
0,0.0,3.0,1.0,3.0,1.3235845182507797,1.0,0.8665989144483124,1.0,2.0,0.0,1.0,0.5653984772243209,2.0,1.0,3.0,-0.3576944075930965,1.0,1.0,9.0,0.8560769204211942,1.0,2.0
0,0.0,1.0,1.0,1.0,0.23371620496102505,1.0,-0.6028610296407676,2.0,2.0,0.0,1.0,1.3379870423969427,2.0,2.0,3.0,-1.0526214811684598,0.0,1.0,4.0,-1.0229620177611103,1.0,1.0
0,0.0,3.0,1.0,1.0,-0.6884800601303057,0.0,-0.49514273861035984,3.0,3.0,0.0,1.0,0.9099036685545929,2.0,3.0,0.0,-0.18396263919925565,1.0,1.0,1.0,5.096208427340848,1.0,2.0
1,0.0,2.0,1.0,3.0,2.2457807833421106,2.0,2.405531893143323,1.0,2.0,0.0,1.0,-0.3040184701269277,0.0,3.0,2.0,0.771562086966869,2.0,0.0,0.0,2.1408222801566055,0.0,2.0
0,0.0,0.0,0.0,3.0,-0.2692999396342463,0.0,-0.4281258213894873,3.0,2.0,0.0,1.0,0.08329505858757932,2.0,1.0,1.0,-0.2708285233961761,1.0,0.0,4.0,-1.0652928921288471,0.0,2.0
1,0.0,1.0,1.0,1.0,3.335649096631865,1.0,1.4515057260043047,3.0,3.0,0.0,1.0,-0.05430316871889026,2.0,1.0,1.0,-1.0526214811684598,1.0,0.0,0.0,-0.8556985785403981,0.0,1.0
0,0.0,3.0,3.0,1.0,-1.0238241565271533,0.0,-0.7684735161761176,3.0,1.0,0.0,1.0,-0.8951812244806489,2.0,1.0,4.0,-0.7051579443807782,1.0,1.0,4.0,0.9141904991254106,0.0,2.0
0,0.0,3.0,3.0,0.0,0.31755222906023695,0.0,0.1360794293495864,1.0,2.0,0.0,1.0,1.6223567121636466,2.0,1.0,2.0,-0.6182920601838577,1.0,0.0,4.0,0.36611532432492416,0.0,1.0
1,0.0,2.0,3.0,2.0,-0.4369719878326701,4.0,-0.7021583467795474,2.0,2.0,0.0,1.0,0.7417280574022412,2.0,3.0,2.0,0.33723266598226687,2.0,1.0,4.0,0.10940548494883691,1.0,2.0
1,0.0,0.0,0.0,1.0,-0.6884800601303057,0.0,-0.6098785078837908,0.0,2.0,0.0,1.0,-1.7054818963965253,2.0,1.0,1.0,-1.1394873653653803,0.0,0.0,4.0,0.07159344803322894,0.0,3.0
0,1.0,2.0,3.0,3.0,3.251813072532653,4.0,1.142034935486977,3.0,2.0,0.0,1.0,-1.0735492969149614,2.0,1.0,2.0,-0.09709675500233524,2.0,0.0,0.0,-0.42517963098720596,1.0,2.0
0,0.0,3.0,2.0,3.0,2.3296168074413224,4.0,2.4385140408855324,3.0,2.0,0.0,1.0,-1.5668644229618596,1.0,1.0,3.0,0.07663501339150561,1.0,0.0,4.0,0.2959736635790116,1.0,2.0
0,0.0,0.0,3.0,3.0,-0.6884800601303057,0.0,-0.5390019776292555,2.0,1.0,0.0,1.0,0.07514108956201075,2.0,1.0,3.0,-0.44456029179001694,1.0,0.0,3.0,-0.9241789019877338,0.0,1.0
0,0.0,3.0,1.0,3.0,-0.7723160842295177,4.0,-0.8368939290455948,3.0,2.0,0.0,1.0,-0.8717385635321392,2.0,1.0,2.0,-1.3132191337592212,1.0,0.0,4.0,1.741137752864999,0.0,1.0
0,0.0,2.0,3.0,3.0,-0.1854639155350344,4.0,-0.014796352875414663,1.0,3.0,0.0,1.0,-0.47321332740747546,2.0,3.0,0.0,0.163500897588426,1.0,0.0,1.0,0.65199824666402,1.0,2.0
1,0.0,3.0,3.0,0.0,2.3296168074413224,0.0,-0.07725190923832206,2.0,2.0,0.0,1.0,-1.128588587837549,2.0,1.0,2.0,1.5533550447391526,1.0,0.0,5.0,-0.7651224690219909,0.0,2.0
0,0.0,1.0,1.0,0.0,1.3235845182507797,0.0,0.7367755669523812,2.0,2.0,2.0,1.0,0.41658854250769456,2.0,3.0,2.0,-0.6182920601838577,1.0,1.0,3.0,1.971498782685658,0.0,2.0
0,0.0,3.0,1.0,1.0,2.2457807833421106,1.0,0.10344815551952802,3.0,2.0,0.0,1.0,0.9394618062722789,2.0,0.0,3.0,-0.44456029179001694,1.0,0.0,9.0,0.4920446915570456,0.0,2.0
0,0.0,3.0,3.0,3.0,1.3235845182507797,0.0,0.09222019033069073,3.0,2.0,0.0,1.0,-1.4364009185527626,2.0,3.0,3.0,0.163500897588426,1.0,1.0,0.0,-0.7423289212855172,1.0,2.0
0,0.0,3.0,2.0,3.0,-0.520808011931882,0.0,-0.1698826220462297,1.0,2.0,1.0,1.0,-1.8644842923951124,0.0,3.0,3.0,-1.0526214811684598,1.0,1.0,3.0,1.428839567478532,0.0,1.0
0,0.0,3.0,3.0,1.0,-0.017791867336610624,1.0,1.0090537227816854,2.0,2.0,0.0,1.0,0.351356790303146,0.0,4.0,4.0,-0.3576944075930965,1.0,1.0,1.0,-1.3121676146973598,1.0,3.0
1,0.0,3.0,1.0,1.0,4.341681385822407,1.0,0.8150204493620911,1.0,2.0,0.0,1.0,-0.03289900002677277,2.0,1.0,2.0,-0.9657555969715395,1.0,0.0,4.0,-0.7483429623063652,0.0,3.0
0,0.0,3.0,1.0,2.0,-0.1854639155350344,0.0,-0.4597044734830921,2.0,3.0,0.0,1.0,-1.599480299064134,2.0,1.0,4.0,-1.0526214811684598,1.0,0.0,0.0,-1.2169397607429375,0.0,1.0
1,0.0,0.0,0.0,1.0,-0.6884800601303057,4.0,-0.6274222034913491,1.0,2.0,0.0,1.0,-0.004360108437282781,2.0,1.0,2.0,-0.878889712774619,1.0,0.0,4.0,0.8541829959008166,1.0,3.0
0,0.0,3.0,1.0,3.0,-0.6884800601303057,0.0,-0.9021564767057115,3.0,2.0,0.0,1.0,0.07208335117742254,2.0,3.0,2.0,-0.3576944075930965,1.0,1.0,7.0,0.6412660077152138,0.0,2.0
0,1.0,3.0,0.0,3.0,0.31755222906023695,0.0,-0.6032119035529188,2.0,2.0,0.0,1.0,-0.9593937305570013,0.0,1.0,3.0,-0.3576944075930965,1.0,0.0,4.0,0.5351065543361563,0.0,2.0
0,0.0,0.0,3.0,3.0,-0.9399881324279414,4.0,0.19678061615173795,0.0,1.0,0.0,1.0,0.010928583485658285,2.0,1.0,4.0,2.422013886708357,1.0,0.0,7.0,-0.22970668443665962,0.0,2.0
0,0.0,0.0,1.0,3.0,-0.1854639155350344,4.0,-0.7526841901293151,3.0,2.0,0.0,1.0,0.06902561279283433,2.0,1.0,1.0,-1.2263532495623006,0.0,0.0,4.0,0.3314598282766121,1.0,1.0
